experiment,algorithm,scenario,seed,measurement_seed,model_training_seed,seed_scope,level,failure_mode,sample_count,mean_error,rmse,median_error,p90_error,max_error,los_mean_error,nlos_mean_error,mean_error_geometric_baseline,mean_error_change_vs_geometric,mean_error_absolute_improvement,mean_error_percent_improvement,absolute_error_change,absolute_improvement,percent_improvement,evaluation_split,inference_time_ms,training_time_s,model_size_mb
noise,Direct AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,2.0,not_applicable,450,5.812275078862559,6.2717774382741895,5.709722095001952,9.029982203295928,12.501378371295088,6.078478076580468,5.744797438772506,5.1673802277436485,0.6448948511189103,-0.6448948511189103,-12.480112217337362,0.6448948511189103,-0.6448948511189103,-12.480112217337362,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
noise,Residual AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,2.0,not_applicable,450,7.580003451370193,8.039202728926535,7.489825407453311,10.799984681976277,16.19024133206357,7.0518309327067,7.713885621839212,5.1673802277436485,2.412623223626545,-2.412623223626545,-46.68948514129419,2.412623223626545,-2.412623223626545,-46.68948514129419,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
noise,Geometric LS,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,3.0,not_applicable,450,5.641392615955336,6.620887488744157,4.789502691310911,10.890629905572531,24.32499489703242,3.372359261593067,6.21655148850956,5.641392615955336,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
noise,KNN,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,3.0,not_applicable,450,8.085465891991152,8.650870826726006,7.7403221398086846,12.274562767777969,16.788176814142957,7.560918815682855,8.218429078464842,5.641392615955336,2.444073276035816,-2.444073276035816,-43.32393510643696,2.444073276035816,-2.444073276035816,-43.32393510643696,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
noise,Direct AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,3.0,not_applicable,450,6.04195478967744,6.572454651413156,5.923768792418581,9.647514234630131,13.762015524367568,6.094502129926131,6.0286349903386345,5.641392615955336,0.4005621737221032,-0.4005621737221032,-7.100412982943404,0.4005621737221032,-0.4005621737221032,-7.100412982943404,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
noise,Residual AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,3.0,not_applicable,450,7.937594976553115,8.401319229869474,7.80297159256964,11.460585791589306,16.66707991591729,7.189574571262613,8.127204605749313,5.641392615955336,2.2962023605977784,-2.2962023605977784,-40.70275757981312,2.2962023605977784,-2.2962023605977784,-40.70275757981312,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
noise,Geometric LS,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,5.0,not_applicable,450,6.65541273016964,7.824078091175907,5.503188876861167,12.7981974676047,26.19068889972657,4.514191674288624,7.198173499209116,6.65541273016964,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
noise,KNN,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,5.0,not_applicable,450,8.742948719738452,9.340825750685935,8.318253806567498,13.519504215199206,19.850948103439837,8.29838497168812,8.855637580664858,6.65541273016964,2.087535989568812,-2.087535989568812,-31.36598846989317,2.087535989568812,-2.087535989568812,-31.36598846989317,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
noise,Direct AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,5.0,not_applicable,450,6.750910001442178,7.518106460531637,6.463038221880579,11.124361173357542,21.40944166724101,6.563580008696215,6.798394762834609,6.65541273016964,0.0954972712725377,-0.0954972712725377,-1.4348812785064282,0.0954972712725377,-0.0954972712725377,-1.4348812785064282,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
noise,Residual AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,5.0,not_applicable,450,8.692556734729386,9.167330246732709,8.455398752001766,12.500634330953709,23.885096347772084,7.78590322014701,8.922376984943861,6.65541273016964,2.037144004559746,-2.037144004559746,-30.608830543674205,2.037144004559746,-2.037144004559746,-30.608830543674205,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
noise,Geometric LS,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,7.0,not_applicable,450,8.042083236617307,9.74417031685945,6.476459653430946,14.337521278088612,31.55763643238309,6.518380052938705,8.428314405739181,8.042083236617307,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
noise,KNN,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,7.0,not_applicable,450,9.536609086140109,10.222030316972589,9.04844673639705,14.865574393517846,23.656642596247472,9.55971148754386,9.53075304567286,8.042083236617307,1.4945258495228,-1.4945258495228,-18.583814734942155,1.4945258495228,-1.4945258495228,-18.583814734942155,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
noise,Direct AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,7.0,not_applicable,450,7.722576675441469,8.81005355639506,7.247016141228308,12.843201711263823,26.999668141738734,7.577304279890045,7.759400597433612,8.042083236617307,-0.3195065611758378,0.3195065611758378,3.972932780912499,-0.3195065611758378,0.3195065611758378,3.972932780912499,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
noise,Residual AI,RSS noise,42,42,42,fixed_root_model_across_measurement_seeds,7.0,not_applicable,450,9.61190220908393,10.246224108853411,9.113277667210228,14.06379401796006,25.57170520697328,9.09246168497483,9.743570977033592,8.042083236617307,1.5698189724666225,-1.5698189724666225,-19.520053775605117,1.5698189724666225,-1.5698189724666225,-19.520053775605117,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
wall_attenuation,Geometric LS,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,0.75,not_applicable,450,4.728277945240271,5.374309712874714,4.422732150729466,7.08324570838716,15.515917146000495,3.039137853592436,5.156444375156575,4.728277945240271,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
wall_attenuation,KNN,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,0.75,not_applicable,450,7.598002545801386,8.163291053246459,7.289451392949589,11.7862234463769,16.827741399121578,7.01664065017874,7.745367260290692,4.728277945240271,2.8697246005611143,-2.8697246005611143,-60.69280684841989,2.8697246005611143,-2.8697246005611143,-60.69280684841989,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
wall_attenuation,Direct AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,0.75,not_applicable,450,5.899846753948398,6.329144200524602,5.770996961131401,9.052470435011823,12.520718935198358,6.109741085572871,5.846642341196792,4.728277945240271,1.1715688087081269,-1.1715688087081269,-24.77791750562144,1.1715688087081269,-1.1715688087081269,-24.77791750562144,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
wall_attenuation,Residual AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,0.75,not_applicable,450,7.375858137834385,7.805322291777564,7.234290424892125,10.50635159472289,16.13639549829181,7.0088741734399065,7.468881928251929,4.728277945240271,2.6475801925941136,-2.6475801925941136,-55.99459725626546,2.6475801925941136,-2.6475801925941136,-55.99459725626546,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
wall_attenuation,Geometric LS,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.0,not_applicable,450,5.007501310893044,5.718106682565646,4.634583981632293,8.427642175254617,15.515917145983828,3.039137853592436,5.506445808426067,5.007501310893044,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
wall_attenuation,KNN,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.0,not_applicable,450,7.626964640171603,8.187518988884191,7.266486051861152,11.822150780260923,16.827969278853562,7.01664065017874,7.7816707212004355,5.007501310893044,2.6194633292785587,-2.6194633292785587,-52.31078669076574,2.6194633292785587,-2.6194633292785587,-52.31078669076574,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
wall_attenuation,Direct AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.0,not_applicable,450,5.729672159954269,6.1694658531949615,5.5062175868588525,8.859843672032534,12.53139445222092,6.109741085572871,5.633331568780752,5.007501310893044,0.7221708490612251,-0.7221708490612251,-14.421780529348124,0.7221708490612251,-0.7221708490612251,-14.421780529348124,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
wall_attenuation,Residual AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.0,not_applicable,450,7.426118949879922,7.888034963025352,7.301791022293225,10.66143659356867,16.104071316588982,7.0088741734399065,7.531882946136306,5.007501310893044,2.418617638986878,-2.418617638986878,-48.29989028111784,2.418617638986878,-2.418617638986878,-48.29989028111784,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
wall_attenuation,Geometric LS,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.35,not_applicable,450,5.464209138400351,6.315339120438246,4.843448560078928,9.81173033262866,15.51591714600132,3.039137853592436,6.078920801123248,5.464209138400351,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
wall_attenuation,KNN,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.35,not_applicable,450,7.692766983737799,8.250640348006742,7.334660447213637,11.957302043409346,16.816089938007046,7.01664065017874,7.8641527674533265,5.464209138400351,2.2285578453374484,-2.2285578453374484,-40.78463669474151,2.2285578453374484,-2.2285578453374484,-40.78463669474151,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
wall_attenuation,Direct AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.35,not_applicable,450,5.52147909355616,5.989277739183194,5.207538827929931,8.700694877642452,12.419023178291352,6.109741085572871,5.372365329563067,5.464209138400351,0.0572699551558093,-0.0572699551558093,-1.04809229854213,0.0572699551558093,-0.0572699551558093,-1.04809229854213,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
wall_attenuation,Residual AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.35,not_applicable,450,7.564553000997871,8.066660445560068,7.432643380505912,11.40532544448603,16.09127146117566,7.0088741734399065,7.705407522746547,5.464209138400351,2.10034386259752,-2.10034386259752,-38.438204127970046,2.10034386259752,-2.10034386259752,-38.438204127970046,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
wall_attenuation,Geometric LS,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.65,not_applicable,450,5.8044897817525865,6.749711930753779,4.9634998995068695,11.075302154368034,18.730399474758933,3.039137853592436,6.505456426495132,5.8044897817525865,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
wall_attenuation,KNN,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.65,not_applicable,450,7.781237891632773,8.350289351829366,7.440139958159188,11.951453008631436,16.817761883105376,7.01664065017874,7.975049448658726,5.8044897817525865,1.9767481098801865,-1.9767481098801865,-34.0555015893806,1.9767481098801865,-1.9767481098801865,-34.0555015893806,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
wall_attenuation,Direct AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.65,not_applicable,450,5.362738339885099,5.864932787994011,5.039554482661988,8.7611127690555,12.28966905083158,6.109741085572871,5.1733866689726,5.8044897817525865,-0.4417514418674875,0.4417514418674875,7.610512869816901,-0.4417514418674875,0.4417514418674875,7.610512869816901,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
wall_attenuation,Residual AI,Wall/NLoS severity,42,42,42,fixed_root_model_across_measurement_seeds,1.65,not_applicable,450,7.692645299534953,8.207535307877325,7.479342635723361,11.669114807508173,16.091271461230324,7.0088741734399065,7.86596889974289,5.8044897817525865,1.8881555177823663,-1.8881555177823663,-32.529224596416874,1.8881555177823663,-1.8881555177823663,-32.529224596416874,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,random,450,4.940021761487594,5.617166830988398,4.621032499711648,7.677083799991564,15.095850235135156,3.085735454151937,5.397172679362589,4.940021761487594,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,random,450,7.561710276568792,8.120235802273458,7.245017185933348,11.808717200639418,16.827969278853562,6.932567871477853,7.7168174069097715,4.940021761487594,2.621688515081199,-2.621688515081199,-53.07038393069198,2.621688515081199,-2.621688515081199,-53.07038393069198,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,random,450,5.68515101738134,6.108146859791243,5.493340913453809,8.719564080143966,11.498211556052484,6.216893470009334,5.554056617702971,4.940021761487594,0.7451292558937466,-0.7451292558937466,-15.083521730668757,0.7451292558937466,-0.7451292558937466,-15.083521730668757,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,random,450,7.367745729737393,7.8231759398398975,7.276941881531257,10.400742491212824,16.104071316588982,6.911713376639828,7.480174758617402,4.940021761487594,2.4277239682498,-2.4277239682498,-49.14399339647316,2.4277239682498,-2.4277239682498,-49.14399339647316,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,random,450,4.797605958136022,5.321726651733235,4.5743154148765335,7.672817386862346,16.515972695456014,3.966570493290609,5.367192063254788,4.797605958136022,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,random,450,8.187701536320043,8.44801048615943,8.369561054611808,10.793750564277069,14.052686086482474,7.198124412777635,8.86595102548956,4.797605958136022,3.390095578184021,-3.390095578184021,-70.66223461797496,3.390095578184021,-3.390095578184021,-70.66223461797496,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,random,450,6.547182973137288,6.847034808273805,6.839745190010949,8.99770185466273,11.334263275317491,5.240363333740503,7.442868343959801,4.797605958136022,1.7495770150012655,-1.7495770150012655,-36.46770973414865,1.7495770150012655,-1.7495770150012655,-36.46770973414865,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,random,450,7.6051444510758754,7.868679367357834,7.593935243939262,10.090709368877665,14.215516869420206,6.728309105279311,8.20612148583532,4.797605958136022,2.807538492939853,-2.807538492939853,-58.51957241671105,2.807538492939853,-2.807538492939853,-58.51957241671105,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,random,450,3.765036266426625,4.21942931335772,3.663626293145165,6.012954950216889,13.79325688461886,3.538566603659848,4.152490388268581,3.765036266426625,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,random,450,11.171488369093284,11.29687678649286,11.217468223674716,13.25595511863286,15.074529943321467,11.811998875640326,10.07567521331401,3.765036266426625,7.406452102666659,-7.406452102666659,-196.71662046687484,7.406452102666659,-7.406452102666659,-196.71662046687484,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,random,450,9.62802715110092,9.871407367341536,9.54687357278644,12.424819147067666,15.611547920387425,9.22371743791297,10.319737744747773,3.765036266426625,5.862990884674296,-5.862990884674296,-155.7220294783197,5.862990884674296,-5.862990884674296,-155.7220294783197,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,random,450,7.726431023818294,7.921427955242848,7.941657342299594,9.787584648837951,12.714120100262171,7.285505137056144,8.480786155387273,3.765036266426625,3.961394757391669,-3.961394757391669,-105.21531472926306,3.961394757391669,-3.961394757391669,-105.21531472926306,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,3.0,random,450,10.067574323245402,13.160938588781551,6.152356856246163,24.544901181739995,32.64849909543184,12.090712306038624,6.606302111719649,10.067574323245402,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,3.0,random,450,10.522392662641254,10.70724632633664,10.676853082924984,12.960128357217346,15.677521806173765,10.33567166498911,10.841843044166602,10.067574323245402,0.4548183393958513,-0.4548183393958513,-4.517655641694188,0.4548183393958513,-0.4548183393958513,-4.517655641694188,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,3.0,random,450,10.920095422011036,11.074780155513777,10.769762929774824,13.406274157425765,18.183010455699307,11.027096317486029,10.73703364902972,10.067574323245402,0.8525210987656333,-0.8525210987656333,-8.467989124224445,0.8525210987656333,-0.8525210987656333,-8.467989124224445,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,random anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,3.0,random,450,11.629390908923291,12.559836881231922,10.19249512455488,19.16980885362692,27.30767158440568,12.772694407573418,9.673377694365248,10.067574323245402,1.5618165856778905,-1.5618165856778905,-15.513335541727791,1.5618165856778905,-1.5618165856778905,-15.513335541727791,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,fixed_critical,450,4.940021761487594,5.617166830988398,4.621032499711648,7.677083799991564,15.095850235135156,3.085735454151937,5.397172679362589,4.940021761487594,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,fixed_critical,450,7.561710276568792,8.120235802273458,7.245017185933348,11.808717200639418,16.827969278853562,6.932567871477853,7.7168174069097715,4.940021761487594,2.621688515081199,-2.621688515081199,-53.07038393069198,2.621688515081199,-2.621688515081199,-53.07038393069198,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,fixed_critical,450,5.68515101738134,6.108146859791243,5.493340913453809,8.719564080143966,11.498211556052484,6.216893470009334,5.554056617702971,4.940021761487594,0.7451292558937466,-0.7451292558937466,-15.083521730668757,0.7451292558937466,-0.7451292558937466,-15.083521730668757,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,0.0,fixed_critical,450,7.367745729737393,7.8231759398398975,7.276941881531257,10.400742491212824,16.104071316588982,6.911713376639828,7.480174758617402,4.940021761487594,2.4277239682498,-2.4277239682498,-49.14399339647316,2.4277239682498,-2.4277239682498,-49.14399339647316,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,fixed_critical,450,5.087347191945757,5.906196695702964,4.487335815752973,9.18032565812559,15.515917145983828,3.1445407635363383,5.693412171070561,5.087347191945757,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,fixed_critical,450,9.053358412251468,9.317369512426614,9.158798905889691,11.718503573129768,15.67034677998339,8.982018659981167,9.075613087157947,5.087347191945757,3.9660112203057114,-3.9660112203057114,-77.95833605743803,3.9660112203057114,-3.9660112203057114,-77.95833605743803,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,fixed_critical,450,7.896384922994481,8.387253294496157,7.669103629332255,11.823991949223538,15.542293487373408,6.638620141386809,8.28874886361262,5.087347191945757,2.809037731048724,-2.809037731048724,-55.21615932751684,2.809037731048724,-2.809037731048724,-55.21615932751684,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
anchor_failure,Residual AI,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,1.0,fixed_critical,450,8.570856720682832,8.985226380446116,8.563505811300207,11.820846399078444,16.503246763557748,8.229026261254855,8.677491878580188,5.087347191945757,3.4835095287370743,-3.4835095287370743,-68.47398845221603,3.4835095287370743,-3.4835095287370743,-68.47398845221603,spatial_holdout_subset,14.381799999682698,11.41880889999993,207.80677700042725
anchor_failure,Geometric LS,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,fixed_critical,450,5.094941904075046,5.838118538630379,4.566300502381344,9.332320817487568,15.59186165355779,3.90670817361405,6.054118529868864,5.094941904075046,0.0,0.0,0.0,0.0,0.0,0.0,spatial_holdout_subset,2.7179000007890863,1.1000010999850929e-06,0.0006723403930664
anchor_failure,KNN,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,fixed_critical,450,10.767346003765828,10.919693097145938,10.74913278744094,13.21526063324075,15.35208290421702,11.754309253627316,9.97064072978125,5.094941904075046,5.67240409969078,-5.67240409969078,-111.33402905249748,5.67240409969078,-5.67240409969078,-111.33402905249748,spatial_holdout_subset,1.4408000006369548,2.932251500000348,4.341403007507324
anchor_failure,Direct AI,fixed_critical anchor failure,42,42,42,fixed_root_model_across_measurement_seeds,2.0,fixed_critical,450,18.862761790052204,18.97309790245965,18.795564585143463,21.69780523209359,24.22974954905385,17.536652901103054,19.933235230529235,5.094941904075046,13.767819885977158,-13.767819885977158,-270.22525762198296,13.767819885977158,-13.767819885977158,-270.22525762198296,spatial_holdout_subset,1.3431000006676186,13.687198300000093,0.163121223449707
